city,city_display,name,address,state,reg_no,reg_level,reg_year,reg_district,reg_serial,reg_app_no,reg_valid,reg_note,district_flag,source_id
bangalore,Bengaluru,YOGANANDA SWASTHA FERTILITY CENTRE,"#277, MK Puttalingaiah road, Gururaja Layout, Padmanabhanagar",KARNATAKA,KA/AC/2024/15434/L2/Bengaluru Urban/279,L2,2024,Bengaluru Urban,279,15434,True,,,1044
bangalore,Bengaluru,KALPA CLINIC,"No. 38, 15th Cross, 100 Ft. Ring Road, J.P Nagar 3rd Phase, BENGALURU",KARNATAKA,KA/AC/2023/14197/L1/ Bengaluru Urban/286,L1,2023,Bengaluru Urban,286,14197,True,,,1047
bangalore,Bengaluru,Prakriya Hospitals,"No. 41, Raja Reddy Layout, Service Road, 8th Mile, Tumkur Road, Nagasandra, Bengaluru",KARNATAKA,KA/AC/2023/14342/L1/ Bengaluru Urban/287,L1,2023,Bengaluru Urban,287,14342,True,,,1048
bangalore,Bengaluru,RAINBOW CHILDREN'S MEDICARE LIMITED,"No. 16 , Sy No. 3/3, 3/4 Ambalipura Village, Varthur Hobli, Sarjapura Road Bangalore",KARNATAKA,KA/AC/2024/15472/L2/Bengaluru Urban/288,L2,2024,Bengaluru Urban,288,15472,True,,,1049
bangalore,Bengaluru,OASIS FERTILITY (A UNIT OF SADGURU HEALTHCARE SERVICES PVT.LTD),"No.27, 1st Floor, Achyuta Arcade,Vinayakanagar, Ballari Road, Hebbala Bengaluru 560024",KARNATAKA,KA/AC/2024/L2/15091/Bengaluru Urban/289,L2,2024,Bengaluru Urban,289,15091,True,segment-order-fixed,,1050
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"Sy.No.86/2 and Sy.No.86/3 of Thanisandra Village, K R Puram Hobli, Arkavathi Layout, 6th Block, Bangalore East Taluk, Bengaluru 560077",KARNATAKA,KA/AC/2024/15526/L2/Bengaluru Urban/290,L2,2024,Bengaluru Urban,290,15526,True,,,1053
bangalore,Bengaluru,Gunasheela Surgical & Maternity Hospital,"No. 365, Sulochana Building, Sarjapur Main Road, Koramangala 3rd Block, Bengaluru, Karnataka 560034",KARNATAKA,KA/AC/2022/13408/L1/Bengaluru Urban/165,L1,2022,Bengaluru Urban,165,13408,True,,,1055
bangalore,Bengaluru,Trinity Healthcare A unit of Bucketlist Healthcare LLP,"No 291, 1st Cross, Neeladrinagar, Electronic City Phase 1",KARNATAKA,KA/AC/2023/14562/L1/ Bengaluru Urban/295,L1,2023,Bengaluru Urban,295,14562,True,,,1060
bangalore,Bengaluru,DR.PATILS FERTILITY AND ENDOSCOPY CLINIC,"NO.1,UMA ADMIRALITY,ABOVE HDFC BANK,BANNERGHATTA ROAD",KARNATAKA,KA/AC/2022/11002/L2/Bengaluru Urban/298,L2,2022,Bengaluru Urban,298,11002,True,,,1062
bangalore,Bengaluru,Samyam Fertility and Medical Center,"SRT Building, 1st floor, above Ujjivan Bank, Chandapura, Anekal Tq, Bangalore",KARNATAKA,KA/AC/ 2024/15544/L1/Bengaluru Urban/302,L1,2024,Bengaluru Urban,302,15544,True,,,1064
bangalore,Bengaluru,USHA SPECIALTY CLINIC,"No. 1106, 35th D Cross, 28th Main, Jayanagar, 4th T Block, Bangalore",KARNATAKA,KA/AC/ 2024/15508/L1/Bengaluru Urban/303,L1,2024,Bengaluru Urban,303,15508,True,,,1065
bangalore,Bengaluru,JANANI CLINICS,"No. 629, 8TH B Main Road, 3rd Stage, 2nd Block, Basaveshwarnagara, Bangalore â€“ 560079",KARNATAKA,KA/AC/ 2024/15618/L1/Bengaluru Urban/304,L1,2024,Bengaluru Urban,304,15618,True,,,1066
bangalore,Bengaluru,SHIVAM MOTHER AND CHILD CARE,"Site No. 12, 8th Main Road, Sharadha Colony, Basaveshwaranagar, Bangalore",KARNATAKA,KA/AC/2024/15631/L2/Bengaluru Urban/305,L2,2024,Bengaluru Urban,305,15631,True,,,1067
bangalore,Bengaluru,SHISHU IVF FERTILITY CENTRE PVT LTD,"No. 4 /110, 2nd & 3rd Floor, 1st Main Road, 1st Block Rajajinagara, Dr. Rajakumar Road, Navarang Circle Bengaluru 560010",KARNATAKA,KA/AC/2024/15624/L2/Bengaluru Urban/306,L2,2024,Bengaluru Urban,306,15624,True,,,1068
bangalore,Bengaluru,"vardhan fertility, laparoscopy women care centre","#13 above federal bank, 1st floor.. opp to tamarind restaurant banaswadi main road",KARNATAKA,KA/AC/2022/10334/L2/ Bengaluru Urban /145,L2,2022,Bengaluru Urban,145,10334,True,,,1176
bangalore,Bengaluru,"vardhan fertility, laparoscopy women care center","no 1032, saideep, 20th main road,chord road, 5th block rajajinagar bangalore",KARNATAKA,KA/AC/2022/11750/L1/Bengaluru Urban/147,L1,2022,Bengaluru Urban,147,11750,True,,,1177
bangalore,Bengaluru,ISWARYA FERTILITY SERVICES PRIVATE LIMITED,"No. 95/3, Marathahalli Outer Ring Rd, Ward Number 85, Sanjay Nagar, Doddanekkundi, Bengaluru, Karnataka 560037",KARNATAKA,KA/AC/2022/13140/L1/Bengaluru Urban/162,L1,2022,Bengaluru Urban,162,13140,True,,,1178
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"Site No. 200, Situated at Rajiv Gandhi Nagar, NTI Layout, 1st Phase, Kodigehalli Village, Yelahanka Hobli, Bangalore North Taluk, Bangalore - 560092",KARNATAKA,KA/AC/2023/14702/L1/BengaluruUrban/175,L1,2023,BengaluruUrban,175,14702,True,,,1180
bangalore,Bengaluru,GARBHAGUDI IVF CENTRE PVT LTD,"95/1 Abdul Kalam layout, Balaji Plaza, 2nd Floor, Opp.ISRO Main Gate, Above Karnataka Bank, Marathahalli Karnataka Bank, Marathahalli, Bangalore â€“ 560037",KARNATAKA,KA/AC/2023/14788/L1/Bengaluru Urban/176,L1,2023,Bengaluru Urban,176,14788,True,,,1181
bangalore,Bengaluru,Cambridge Infertility&IVF Centre,"#18/17,Cambridge Road,Halasur,",KARNATAKA,KA/AC/2022/10504/L2/ Bengaluru Urban /179,L2,2022,Bengaluru Urban,179,10504,True,,,1182
bangalore,Bengaluru,RADHAKRISHNA MULTISPECIALITY HOSPITAL AND IVF CENTRE,"3/4, SUNRISE TOWER, J.P. ROAD, GIRINAGAR, BANGALORE",KARNATAKA,KA/AC/2022/10302/L2/ Bengaluru Urban /184,L2,2022,Bengaluru Urban,184,10302,True,,,1184
bangalore,Bengaluru,SMILE BABY IVF,KCRAJUMULTIPSECIALITYHOSPITAL HENNUR MAIN ROAD LINGARAJAPURAM,KARNATAKA,KA/AC/2023/14759/L2/ Bengaluru Urban /188,L2,2023,Bengaluru Urban,188,14759,True,,,1185
bangalore,Bengaluru,Bangalore Baptist Hospital,"Bellary Road, Hebbal",KARNATAKA,KA/AC/2022/10588/L2/ Bengaluru Urban /189,L2,2022,Bengaluru Urban,189,10588,True,,,1186
bangalore,Bengaluru,Sagar Chandramma Hospitals,No1 Vanivilas Road V.V.Puram Bangalore,KARNATAKA,KA/AC/2022/11211/L2/ Bengaluru Urban /195,L2,2022,Bengaluru Urban,195,11211,True,,,1189
bangalore,Bengaluru,Motherhood Hospital-Indiranagar,"No-324, Chinmaya Mission Hospital Rd, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/10762/L1/Bengaluru Urban/198,L1,2022,Bengaluru Urban,198,10762,True,,,1191
bangalore,Bengaluru,Motherhood Hospital (A Unit of Rhea Healthcare Pvt Ltd),"8312/164, Survey 164, Neeladri Rd, Karuna Nagar, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100",KARNATAKA,KA/AC/2023/14015/L1/Bengaluru Urban/199,L1,2023,Bengaluru Urban,199,14015,True,,,1192
bangalore,Bengaluru,SPARSH HOSPITAL,"SPARSH HOSPITAL,#146/147,INFANTRY ROAD,BENGALURU",KARNATAKA,KA/AC/2023/14105/L2/Bengaluru Urban/025,L2,2023,Bengaluru Urban,025,14105,True,,,1204
bangalore,Bengaluru,Garbhagudi Ivf Centre Pvt Ltd,"3rd floor, Park Landing 5AC-709, 2nd Block,HRBR Extension,Kalyan Nagar,Bengaluru",KARNATAKA,KA/AC/2022/10594/Bengaluru Urban/020,,2022,,,10594,False,check-format,unknown,1442
bangalore,Bengaluru,GARBHAGUDI IVF Centre PVT LTD,"3rd Floor, Ganesh Towers, 60/5 and 60/6, Hosur Main Road, Konappana Aghrahara, Electronic City, Bengaluru",KARNATAKA,KA/AC/2022/10561Bengaluru Urban/019,,2022,,,,False,check-format,unknown,1443
bangalore,Bengaluru,GARBHAGUDI IVF CENTRE PVT LTD,"#249, Survey no 24 & 64 next to kalamandir ring road marathahalli bangalore",KARNATAKA,KA/AC/2022/10235/L1/Bengaluru Urban/068,L1,2022,Bengaluru Urban,068,10235,True,,,1444
bangalore,Bengaluru,Dr. Kamini Rao Hospitals - A unit of Medline Academics Pvt Ltd,"No.7, East Park Road, Kumarapark East, Bengaluru",KARNATAKA,KA/AC/2024/16041/L2/Bengaluru Urban /330,L2,2024,Bengaluru Urban,330,16041,True,,,1887
bangalore,Bengaluru,SPARSH Hospital (A Unit of Shiva & Shiva Orthopaedic Hospital Private Limited),"No. 8 Ideal Homes HBCS Layout, Rajarajeshwari Nagar",KARNATAKA,KA/AC/2024/16141/L2/BENGALURU URBAN/333,L2,2024,BENGALURU URBAN,333,16141,True,,,2083
bangalore,Bengaluru,"ESIC medical college , PGIMSR & model hospital, Rajajinagar, Bengaluru","Rajajinagar, Bengaluru",KARNATAKA,KA/AC/2024/15610/L1/BENGALURU URBAN/322,L1,2024,BENGALURU URBAN,322,15610,True,,,2085
bangalore,Bengaluru,Dr. Kamini Rao Hospitals - A Unit of Medline Academics Pvt Ltd,"No. 5, Old No. 25, Radiant Altin, 14th Cross, Jayanagar 3rd Block, Bengaluru",KARNATAKA,KA/AC/2025/16509/L2/BENGALURU URBAN/338,L2,2025,BENGALURU URBAN,338,16509,True,,,2489
bangalore,Bengaluru,PRAANA SPECIALITY HEALTHCARE (A UNIT OF TRIYUGEN HEALTHCARE PVT LTD),"No. 15/2, SHIVANAHALLI VILLAGE, YELAHANKA HOBLI, BANGALORE",KARNATAKA,KA/AC/2024/16051/L2/BENGALURU URBAN/329,L2,2024,BENGALURU URBAN,329,16051,True,,,2490
bangalore,Bengaluru,SANTHATHI IVF,"No. 702/A, 11TH BLOCK, NAGARBHAVI, 2ND STAGE, BANGALORE",KARNATAKA,KA/AC/2025/17340/BENGALURU URBAN/358,,2025,,,17340,False,check-format,unknown,2837
bangalore,Bengaluru,Vriksh Fertility A Unity of Vriksh Fertility Pvt Ltd,"No.192/3, Star Bazar Building, 3rd Floor, ITPL Main Road, Thigalarapalya, Hoodi, Bangalore",KARNATAKA,KA/AC/2025/16498/L1/BENGALURU URBAN/365,L1,2025,BENGALURU URBAN,365,16498,True,,,3169
bangalore,Bengaluru,SAKHII HOSPITAL A UNIT PRASAD HEALTH CARE SERVICES,"No. 123, 7th Cross, Dollars Colony, Billekahalli, BTM 2nd Stage, Opp. B G Road, Bangalore",KARNATAKA,KA/AC/2025/17245/L2/BENGALURU URBAN/356,L2,2025,BENGALURU URBAN,356,17245,True,,,3170
bangalore,Bengaluru,Manipal Hospital Kanakapura Road,"Khatha No.241/359/358/314/13/3, Konanakunte Village, Ward No. 197, Vasanthapura, Uttarahalli Hobli, Kanakapura Road, Bengaluru South Taluk",KARNATAKA,KA/AC/2025/17056/L1/BENGALURU URBAN/344,L1,2025,BENGALURU URBAN,344,17056,True,,,3172
bangalore,Bengaluru,Nector fertility centre,"Vasanthapura Main Road Konankunte C r o s s , Kanakpura Main Road",KARNATAKA,KA/AC/2025/16603/L2/BENGALURU URBAN/355,L2,2025,BENGALURU URBAN,355,16603,True,,,3173
bangalore,Bengaluru,KHUSHI FERTILITY & IVF CENTRE,"#51, SARAKKI INDUSTRAIL LAYOUT , BANNERGHATTA ROAD , J.P NAGAR 3RD PHASE , BENGALURU",KARNATAKA,KA/AC/2025/16777/AC/Bengaluru Urban/346,,2025,,,16777,False,check-format,unknown,3339
bangalore,Bengaluru,RUSHALI FERTILITY AND SURGERY HOSPITAL,"78,15TH CROSS, LAKSHMIPURAM, ULSOOR",KARNATAKA,KA/AC/2025/16234/AC/BENGALURU URBAN/380,,2025,,,16234,False,check-format,unknown,3364
bangalore,Bengaluru,NOVA IVF FERTILITY ( A UNIT OF RHEA HEALTHCARE PVT LTD),"No.869 Kade Complex 1st & 2nd Floor,Dr. M C Modi Eye Hospital Road, 2nd Stage West of Chord Road, Basaveshwara Nagara Bengaluru 560086 Karnataka.",KARNATAKA,KA/AC/2024/15831/L2/BANGALURU URBAN/331,L2,2024,BANGALURU URBAN,331,15831,True,,,3374
bangalore,Bengaluru,Arva Health Private Limited,"No. 3053/1, 80 feet road, HAL 2nd stage, Indiranagar Bangalore, Karnataka, 560038",KARNATAKA,KA/AC/2026/17501/L2/BENGALURU URBAN/397,L2,2026,BENGALURU URBAN,397,17501,True,,,3376
bangalore,Bengaluru,ATHREYA HOSPITAL,"No.6/2B, OPPSITE SURYANAGAR, PHASE-1, CHANDAPURA, ANEKAL MAIN ROAD, BANGALORE",KARNATAKA,KA/AC/2026/17554/AC/BENGALURU URBAN/382,,2026,,,17554,False,check-format,unknown,3377
bangalore,Bengaluru,AV Multispeciality Hospital,"781,782, Opp. Little flower school, Hoskerehalli, Bangalore",KARNATAKA,KA/AC/2022/11349/ac/bengaluru urban/368,,2022,,,11349,False,check-format,unknown,3379
bangalore,Bengaluru,Vydehi Institute of Medical Science and Research Centre,"#82,EPIP Area, Nallurahali, Whitefield, Bengaluru-560066",KARNATAKA,KA/AC/2024/16114/AC/BENGALURU URBAN/370,,2024,,,16114,False,check-format,unknown,3382
bangalore,Bengaluru,OVUM CLINIC AND DAY CARE CENTRE ( A UNIT OF NEONATAL CARE AND RESERACH INSTITUTE PVT LTD),"171,Bommenahalli Budhigere Road Mandur Bangalore",KARNATAKA,KA/AC/2025/17046/L1/BENGALURU URBAN/363,L1,2025,BENGALURU URBAN,363,17046,True,,,3385
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"Khata No.277/15/1 situated at Malagalu Village, Old Outer Ring Road Yeshwanthpur Hobli, Nagarabhavi Bengaluru North Taluk, Bengaluru-560072",KARNATAKA,KA/AC/2025/16602/AC/BENGALURU URBAN/361,,2025,,,16602,False,check-format,unknown,3390
bangalore,Bengaluru,"Birth Right Fertility, A unit of Rainbow Children's Medicare Limited","No. 640/1,2,3, Third floor, Janardhan Towers Annexe, Bilekahalli, Bannerghatta Road, Bangalore",KARNATAKA,KA/AC/2025/16415/L2/BENGALURU URBAN/345,L2,2025,BENGALURU URBAN,345,16415,True,,,3392
bangalore,Bengaluru,GARBHAGUDI IVF CENTRE PVT LTD,"Pyramid North Square, Second Floor, No.520/432. Bellary Road. Nehru Nagar, Yelahanka Hobli, Bengaluru, Karnataka - 560064",KARNATAKA,KA/AC/2025/16950/L1/BENGALURU URBAN/348,L1,2025,BENGALURU URBAN,348,16950,True,,,3501
bangalore,Bengaluru,GARBHAGUDI IVF CENTRE PVT LTD,"No 2nd Floor Survey No.21, Nagarabhavi Village, Yeshawanthapura Hobli, Bangaluru 560072.",KARNATAKA,KA/AC/2025/16421/L2/BENGALURU URBAN/343,L2,2025,BENGALURU URBAN,343,16421,True,,,3502
bangalore,Bengaluru,Ovum Clinic and Ovum Fertility (A unit of Neonatal care and research Institute Pvt Ltd),"#49/2, GubI Cross Hennur Bagalur Road,Kothanur Post Bangalore",KARNATAKA,KA/AC/2025/16402/AC/BENGALURU URBAN/366,,2025,,,16402,False,check-format,unknown,3503
bangalore,Bengaluru,Ovum Hospital and Ovum Fertility (A unit of Neonatal care and research Institute Pvt Ltd,"No 88-250. 5AC, 906, Raj Arcade, 5th A Cross, Outer Ring Rd, HRBR Layout, Kalyan Nagar",KARNATAKA,KA/AC/2024/15999/L2/BENGALURU URBAN/354,L2,2024,BENGALURU URBAN,354,15999,True,,,3504
bangalore,Bengaluru,ORCHIDZ HEALTH,"No.18, 2nd Floor, Above YES BANK, Jaladarshini Layout, New BEL Road, Bangalore",KARNATAKA,KA/AC/2025/17393/AC/BENGALURU URBAN/364,,2025,,,17393,False,check-format,unknown,3506
bangalore,Bengaluru,SANTAANA HEALTHCARE PVT LTD,"No. 5, 14th Cross Road, 3rd Block, Jayanagar, Bangalore",KARNATAKA,KA/AC/2025/17298/L2/BENGALURU URBAN/350,L2,2025,BENGALURU URBAN,350,17298,True,,,3507
bangalore,Bengaluru,Kangaroo Care Fertility A unit of SURABHI HEALTHCARE AND RESEARCH PVT.LTD,"# 89 MAGADI ROAD CHORD ROAD LAYOUT, GOVINDARAJANAGAR VIJAYANGAR",KARNATAKA,KA/AC/2022/13255/AC/BENGALURU URBAN/391,,2022,,,13255,False,check-format,unknown,3508
bangalore,Bengaluru,GENEA FERTILITY CENTRE U THREE,"No. 2240/3AB, New No. 4577, Varade Gowda Plaza, 2nd Floor, B M Road, Channapatna Town, Bangalore South, Karnataka",KARNATAKA,KA/AC/2025/17108/AC/BENGALURU SOUTH/384,,2025,,,17108,False,check-format,unknown,3510
bangalore,Bengaluru,Archish Fertility Solutions Pvt Ltd,"V V Complex, Site No. 459, 1st Floor, 17th Cross Road, 4th Sector HSR Layout, Bengaluru 560102 Karnataka",KARNATAKA,KA/AC/2024/15860/L2/BENGALURU URBAN/411,L2,2024,BENGALURU URBAN,411,15860,True,,,3514
bangalore,Bengaluru,Wellspring Fertility Centre,"No. 62, Near Sacred Heart Church, Mother Teresa Road,Richmond Town,",KARNATAKA,KA/AC/2022/10803/L2/BENGALURU URBAN/405,L2,2022,BENGALURU URBAN,405,10803,True,,,3520
bangalore,Bengaluru,AMBUJA HOSPITALS PRIVATE LIMITED,NO 80 20TH MAIN ROAD 2ND BLOCK RAJAJINAGAR,KARNATAKA,KA/AC/2025/17243/L2/BENGALURU URBAN/352,L2,2025,BENGALURU URBAN,352,17243,True,,,3525
bangalore,Bengaluru,Motherhood Hospital - A unit of Rhea Healthcare Pvt ltd,"Hennur K, narayanapura, Kothnur Village, K R puram Hobli, Bengaluru",KARNATAKA,KA/AC/2024/15947/L2/BENGALURU URBAN/336,L2,2024,BENGALURU URBAN,336,15947,True,,,3803
bangalore,Bengaluru,SANKEERTHANA HOSPITALS PVT LTD,"#153,1ST CROSS,Kormangala 1st block,Near Jakkasandra bus stop,Bangalore-560034",KARNATAKA,KA/AC/2022/13350/L2/BENGALURU URBAN/267,L2,2022,BENGALURU URBAN,267,13350,True,,,3919
bangalore,Bengaluru,Nova IVF Fertility ( A Unit of Rhea Healthcare Pvt Ltd),"No.203, 218/1-6, 2nd & 4th Floor Sunshine Complex, 4th Main Road Kammanahalli Main Road, 3rd Block HRBR layout, Kaacharakanahalli Kalyana Nagara Bengaluru 560084",KARNATAKA,KA/AC/2026/15866/L2/BENGALURU URBAN/425,L2,2026,BENGALURU URBAN,425,15866,True,,,3930
bangalore,Bengaluru,ALTIUS HOSPITAL PVT LTD,"ALTIUS HOSPITAL PVT. LTD., #6/63, 59th Cross, 4th Block, Opp MEI Poly technique Collage, Rajajinagar, Bengaluru",KARNATAKA,KA/AC/2022/10095/L2/BENGALURU URBAN/113,L2,2022,BENGALURU URBAN,113,10095,True,,,4043
bangalore,Bengaluru,ALTIUS SRIPADA HOSPITALS LLP,"ALTIUS SRIPADA HOSPITAL, NO. 511, 4TH BLOCK, 1 STAGE, HBR LAYOUT, BENAGALURU",KARNATAKA,KA/AC/2022/10782/L2/BENGALURU URBAN/119,L2,2022,BENGALURU URBAN,119,10782,True,,,4046
bangalore,Bengaluru,Medax IVF Centre,"No 33/1 and 35/1,Kalena Agrahara, Bannerghatta Main Rd, Gottigere, Bengaluru, Karnataka 560076",KARNATAKA,KA/AC/2026/17639/L2/BENGALURU URBAN/412,L2,2026,BENGALURU URBAN,412,17639,True,,,4069
bangalore,Bengaluru,AYAANSH HOSPITAL,No 352 CMH Road Indiranagar Bangalore,KARNATAKA,KA/AC/2022/10814/L2/BENGALURU URBAN/415,L2,2022,BENGALURU URBAN,415,10814,True,,,4070
bangalore,Bengaluru,Ovum Woman Child Speciality Hospital A Unit of Neonatal Care And Research Institute Pvt Ltd,"11/B , 2ND SECTOR HSR LAYOUT BANGALORE",KARNATAKA,KA/AC/2026/17588/L1/BENGALURU URBAN/423,L1,2026,BENGALURU URBAN,423,17588,True,,,4074
delhi,New Delhi,CRYSTA IVF FERTILITY CENTRE (A UNIT OF CRYSTA IVF LIFE PVT LTD),"1ST, 2ND AND 3RD FLOOR, PLOT NO 56, RING ROAD LAJPAT NAGAR 3, NEW DELHI",DELHI,DL/AC/2023/1400/L2/SED/04,L2,2023,SED,04,1400,True,,,552
delhi,New Delhi,SCI IVF Hospital (a unit of SCI Healthcare PVT LTD),S-21 Greater Kailash-1,DELHI,DL/AC/2022/11331/L2/SD/01,L2,2022,SD,01,11331,True,,,553
delhi,New Delhi,Delhi IVF Fertility & Research Center,"23,Todarmal Lane, Bengali Market, Connaught Place,",DELHI,DL/AC/2022/11650/L2/NDD/30,L2,2022,NDD,30,11650,True,,,554
delhi,New Delhi,SAPLING IVF,"PLOT 4&5, MOHAN BHAGWATI COMPLEX, RAMA PARK, OPP. METRO PILLAR NO.770, DWARKA MOR, UTTAM NAGAR, NEW DELHI",DELHI,DL/AC/2022/10968/L2/SWD/08,L2,2022,SWD,08,10968,True,,,555
delhi,New Delhi,Mayors Eye Clinic & Fertility Centre,32 UB Jawahar Nagar,DELHI,DL/AC/2022/11296/L2/CD/22,L2,2022,CD,22,11296,True,,,556
delhi,New Delhi,BHAGWATI HOSPITAL (A UNIT OF SARVODAYA HEALTH FOUNDATION),"CS/OCF-6, SECTOR-13, ROHINI",DELHI,DL/AC/2023/14632/L2/ND/13,L2,2023,ND,13,14632,True,,,557
delhi,New Delhi,Veramed Fertility and IVF,FIRST FLOOR AB-14 SHALIMAR BAGH,DELHI,DL/AC/2023/14704/L2/NWD/06,L2,2023,NWD,06,14704,True,,,558
delhi,New Delhi,ORIGYN ARTBaby IVF Division of Miraculum Healthcare (OPC) Pvt.Ltd.,"First Floor ,Plot No -1 Pocket- C-8,Dwarka Sector 17 Delhi",DELHI,DL/AC/2022/13382/L2/SWD/12,L2,2022,SWD,12,13382,True,,,559
delhi,New Delhi,Benison IVF and Healthcare clinic,"GF and FF ,Plot no 47 ,Block A ,Suraj Vihar Kakarola",DELHI,DL/AC/2022/11018/L2/SWD/25,L2,2022,SWD,25,11018,True,,,560
delhi,New Delhi,Invitro baby pvt ltd,"C-50, 2nd floor, Greater Kailash-1",DELHI,DL/AC/2022/10100/L2/SD/14,L2,2022,SD,14,10100,True,,,561
delhi,New Delhi,HANS CHARITABLE HOSPITAL,2001-2 OUTRAM LINES KINGSWAY CAMP,DELHI,DL/AC/2022/13115/L1/ND/11,L1,2022,ND,11,13115,True,,,562
delhi,New Delhi,INTERNATIONAL PRIDE IVF & RESEARCH CENTRE LLP.,"PLOT NO-19, NEAR DWARKA METRO STATION, SECTOR 11, OPPOSITE GATE NO. 1 NEW DELHI",DELHI,DL/AC/2022/10836/L2/SWD/26,L2,2022,SWD,26,10836,True,,,563
delhi,New Delhi,Fertile Solutions IVF and Research Center,"A-71 , 1st floor , Rajouri Garden , Delhi-110027",DELHI,DL/AC/2022/11754/L2/WD/07,L2,2022,WD,07,11754,True,,,564
delhi,New Delhi,Mediworld Fertility,"Aashlok Hospital FF 25 AB Safdarjung Enclave, Delhi",DELHI,DL/AC/2022/10340/L2/SD/05,L2,2022,SD,05,10340,True,,,565
delhi,New Delhi,Fortis Bloom IVF Centre,"Fortis La Femme, S-549, Greater Kailash II",DELHI,DL/AC/2022/11471/L2/SED/02,L2,2022,SED,02,11471,True,,,566
delhi,New Delhi,MAGGO FERTILITY & IVF CENTRE,C8 & C9 OM VIHAR PHASE 1 UTTAM NAGAR,DELHI,DL/AC/2022/10551/L2/SWD/15,L2,2022,SWD,15,10551,True,,,567
delhi,New Delhi,GUNJAN IVF WORLD,"A-1/173A,NAJAFGARG ROAD,JANAKPURI,NEW DELHI",DELHI,DL/AC/2022/12135/L2/SWD/29,L2,2022,SWD,29,12135,True,,,568
delhi,New Delhi,Indira IVF Clinic (A unit of Indira IVF Hospital Private Limited),"D-11/145, Ground Floor, Near Rohini East Metro Station, Opposite Metro Pillar no.- 391, Sector-8, Rohini, Delhi- 85",DELHI,DL/AC/2022/10395/L1/NWD/05,L1,2022,NWD,05,10395,True,,,671
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"GROUND FLOOR, BUILDING NO-4A, BLOCK NO-2, TILAK NAGAR, NEW DELHI",DELHI,DL/AC/2022/10430/L1/WD/06,L1,2022,WD,06,10430,True,,,672
delhi,New Delhi,Indira IVF Clinic (A unit of Indira IVF Hospital Pvt. Ltd.),"PLOT NO. A-15, FIRST FLOOR, PALAM EXTENSION, SECTOR- 7, RAMPAL CHOWK, DWARKA, New Delhi",DELHI,DL/AC/2022/10414/L1/SWD/08,L1,2022,SWD,08,10414,True,,,673
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"UPPER GROUND FLOOR, B-2/1 , MAIN 100 FEET ROAD, B- BLOCK NORTH, CHAJJURPUR, SHAHDARA",DELHI,DL/AC/2022/10391/L!/SHD/07,L1,2022,SHD,07,10391,True,reg-no typo 'L!' read as L1,,674
delhi,New Delhi,Indira IVF Hospital Private Limited,"1/14, West Patel Nagar, Next to Giri International High school, Next to Metro Pillar No.199, Near Patel Nagar Metro station, West Patel Nagar",DELHI,DL/AC/2022/11230/L2/WD/20,L2,2022,WD,20,11230,True,,,675
delhi,New Delhi,Indira IVF Clinic (A unit of Indira IVF Hospital Private Limited),"FF Block, B-24, Opposite Metro Pillar No 09, Near Bandhan Bank, Lajpat Nagar, New Delhi",DELHI,DL/AC/2022/10459/L1/SED/10,L1,2022,SED,10,10459,True,,,676
delhi,New Delhi,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"3rd FLOOR PLOT NO.1 LSC SECTOR â€“ B1, NEAR DELHI JAL BOARD, VASANT KUNJ, (NEW DELHI)",DELHI,DL/AC/2022/13579/L1/NDD/09,L1,2022,NDD,09,13579,True,,,677
delhi,New Delhi,Yashoda Fertility & IVF Centre,"Yashoda Super Speciality MediCentre, 5, AGCR Enclave, Karkardooma, Delhi-110092",DELHI,DL/AC/2024/15452/L2/SHD/031,L2,2024,SHD,031,15452,True,,,720
delhi,New Delhi,Ridge IVF Pvt. Ltd.,"Gouri Hospitals Ltd., 30- Malka Ganj Road, Jawahar Nagar, Delhi",DELHI,DL/AC/2022/10087/L2/CD/032,L2,2022,CD,032,10087,True,,,721
delhi,New Delhi,GARG HOSPITAL,"8-9, AGCR ENCLAVE, OPP. KARKARDOOMA COURT, DELHI",DELHI,DL/AC/2023/14998/L1/SHD/01,L1,2023,SHD,01,14998,True,,,722
delhi,New Delhi,LIFECARE IVF,"11 Gagan Vihar , Near Karkari Morh Flyover Delhi",DELHI,DL/AC/2022/10333/L2/ED/035,L2,2022,ED,035,10333,True,,,723
delhi,New Delhi,MAA FERTILITY CENTRE,"C-2/312, JANAKPURI, NEAR DABRI MOD METRO STATION, NEW DELHI",DELHI,DL/AC/2022/10674/L2/SW/33,L2,2022,SW,33,10674,True,,,724
delhi,New Delhi,MEDICOVER HEALTHCARE PVT LTD,E-20 PANCHSHEEL PARK NEW DELHI,DELHI,DL/AC/2022/10070/L2/SD/18,L2,2022,SD,18,10070,True,,,725
